Transaction_ID	Time_Stamp	Items
session_20eea	06-08-2008 10:47	{doc_84b}
session_20ef7	06-08-2008 12:16	{doc_a00}
session_20eff	06-08-2008 13:00	{doc_1a7}
session_20f05	06-08-2008 13:26	{doc_1b4}
session_20f14	06-08-2008 14:35	{doc_60e,doc_870,doc_af5}
session_20f18	06-08-2008 15:03	{doc_cd8}
session_20f1c	06-08-2008 15:49	{doc_473,doc_cf1,doc_d10,doc_d1e,doc_d27}
session_20f2c	07-08-2008 01:38	{doc_8b9}
session_20f2d	07-08-2008 03:14	{doc_84b}
session_20f50	07-08-2008 11:15	{doc_a2}
session_20f51	07-08-2008 11:23	{doc_301}
session_20f54	07-08-2008 11:42	{doc_d74}
session_20f5e	07-08-2008 12:29	{doc_84b}
session_20f5f	07-08-2008 12:30	{doc_43d,doc_955}
session_20f65	07-08-2008 13:21	{doc_7da}
session_20f66	07-08-2008 13:22	{doc_be}
session_20f68	07-08-2008 13:38	{doc_bf6}
session_20f6f	07-08-2008 14:40	{doc_d16}
session_20f72	07-08-2008 15:08	{doc_b9f}
session_20f7a	07-08-2008 16:07	{doc_419}
session_20f82	07-08-2008 20:16	{doc_1e0,doc_41d,doc_7a9,doc_a78}
session_20f83	07-08-2008 20:35	{doc_7d1}
session_20f8c	08-08-2008 06:39	{doc_1b0}
session_20f93	08-08-2008 08:46	{doc_8b9,doc_d64}
session_20f96	08-08-2008 09:14	{doc_813}
session_20f9a	08-08-2008 09:54	{doc_7c9}
session_20f9b	08-08-2008 10:06	{doc_1e8}
session_20fac	08-08-2008 12:14	{doc_be5}
session_20fe3	08-08-2008 20:45	{doc_d73}
session_21003	09-08-2008 14:15	{doc_97b}
session_21008	09-08-2008 17:03	{doc_86e}
session_2100c	09-08-2008 19:39	{doc_26f}
session_2100d	09-08-2008 20:30	{doc_be5,doc_c55}
session_21011	09-08-2008 21:57	{doc_be5}
session_21015	10-08-2008 01:17	{doc_50f}
session_21016	10-08-2008 01:42	{doc_dab}
session_2102e	10-08-2008 15:30	{doc_96d,doc_ba6,doc_bad,doc_bd8,doc_c4e,doc_c58}
session_21031	10-08-2008 15:49	{doc_8a8}
session_21033	10-08-2008 16:34	{doc_4da}
session_21047	11-08-2008 05:53	{doc_236,doc_43d}
session_2104a	11-08-2008 06:32	{doc_156}
session_2104f	11-08-2008 07:17	{doc_d9d}
session_21051	11-08-2008 07:34	{doc_cc9}
session_21054	11-08-2008 08:06	{doc_1ca,doc_1e0,doc_368}
session_2105b	11-08-2008 08:35	{doc_11d}
session_2105d	11-08-2008 08:47	{doc_16a}
session_2106b	11-08-2008 09:17	{doc_d9a}
session_21070	11-08-2008 09:47	{doc_ad6}
session_2107f	11-08-2008 11:16	{doc_71}
session_2109b	11-08-2008 13:59	{doc_43d}
session_2109c	11-08-2008 14:06	{doc_bd4}
session_210a5	11-08-2008 15:57	{doc_4da}
session_210ad	11-08-2008 17:37	{doc_5c3,doc_693,doc_6f,doc_782}
session_210bb	11-08-2008 20:55	{doc_abd,doc_c87}
session_210bf	12-08-2008 03:21	{doc_813}
session_210c2	12-08-2008 04:48	{doc_156,doc_1a9,doc_24d,doc_469,doc_698,doc_74a,doc_946,doc_a77,doc_ce,doc_d87,doc_dc}
session_210c3	12-08-2008 05:32	{doc_4ac,doc_4bf}
session_210cc	12-08-2008 08:41	{doc_7ee}
session_210df	12-08-2008 10:59	{doc_71}
session_210e1	12-08-2008 11:18	{doc_162}
session_210e3	12-08-2008 11:26	{doc_1a5,doc_1d3}
session_210e5	12-08-2008 11:37	{doc_d76}
session_210e9	12-08-2008 12:04	{doc_1bc}
session_210fa	12-08-2008 13:34	{doc_79d}
session_21109	12-08-2008 14:30	{doc_d96}
session_2110f	12-08-2008 14:49	{doc_5c3,doc_782}
session_2110e	12-08-2008 14:50	{doc_98b}
session_wu6d755	12-08-2008 15:09	{doc_5dc}
session_21127	12-08-2008 20:19	{doc_b12}
session_21130	13-08-2008 04:45	{doc_dab}
session_21136	13-08-2008 07:11	{doc_c75}
session_2113c	13-08-2008 07:58	{doc_d73}
session_21143	13-08-2008 09:08	{doc_a6e}
session_21147	13-08-2008 09:38	{doc_d5f}
session_2115c	13-08-2008 12:28	{doc_4b4,doc_b8f}
session_21166	13-08-2008 13:30	{doc_d88}
session_21174	13-08-2008 15:52	{doc_bff}
session_2117d	13-08-2008 16:48	{doc_5c2}
session_2119c	14-08-2008 07:25	{doc_871,doc_abd}
session_211ab	14-08-2008 08:29	{doc_707}
session_211ad	14-08-2008 08:37	{doc_d1e}
session_211b5	14-08-2008 10:04	{doc_c75,doc_d1c,doc_d5f}
session_211be	14-08-2008 11:58	{doc_42c}
session_211d2	14-08-2008 14:32	{doc_880}
session_211d7	14-08-2008 16:31	{doc_8e0,doc_8e4}
session_211dc	14-08-2008 21:21	{doc_1a2}
session_211e5	15-08-2008 07:09	{doc_4c6}
session_211eb	15-08-2008 09:38	{doc_bfd}
session_211fe	15-08-2008 15:32	{doc_4c6}
session_21200	15-08-2008 16:54	{doc_892}
session_2120a	15-08-2008 21:29	{doc_a19}
session_21215	16-08-2008 09:07	{doc_49b}
session_2121c	16-08-2008 09:54	{doc_2ab}
session_2121d	16-08-2008 09:58	{doc_a8c}
session_21222	16-08-2008 13:05	{doc_192}
session_21225	16-08-2008 15:05	{doc_d74}
session_21228	16-08-2008 15:54	{doc_9fe}
session_21231	16-08-2008 21:35	{doc_ca3}
session_21232	16-08-2008 22:35	{doc_987}
session_21239	17-08-2008 01:46	{doc_6e9}
session_21241	17-08-2008 09:32	{doc_978}
session_21245	17-08-2008 11:18	{doc_5c3}
session_2124a	17-08-2008 15:33	{doc_89f}
session_2124b	17-08-2008 15:52	{doc_b17}
session_2125a	17-08-2008 20:30	{doc_364}
session_2126d	18-08-2008 07:16	{doc_8d0,doc_c5d}
session_21271	18-08-2008 07:57	{doc_3ec,doc_910,doc_911,doc_91b,doc_921,doc_923,doc_925,doc_926,doc_927,doc_928,doc_92a,doc_935,doc_939,doc_9b1,doc_9b8,doc_9c8,doc_9cd,doc_a50,doc_a5a,doc_a6e,doc_aa2,doc_aa7,doc_ab0,doc_b26,doc_b5f,doc_b64,doc_b6b,doc_b7f,doc_bed,doc_bf1,doc_bf6,doc_c29,doc_c72,doc_c8e,doc_cdd,doc_cf5,doc_d02,doc_d93}
session_21274	18-08-2008 08:11	{doc_8fd,doc_93c,doc_93d,doc_93e,doc_93f,doc_940,doc_941,doc_9b0,doc_9b2,doc_9b7,doc_9bf,doc_9c2,doc_9cb,doc_9cc,doc_a5a,doc_be8}
session_2127e	18-08-2008 09:43	{doc_356}
session_21290	18-08-2008 11:47	{doc_d13}
session_21291	18-08-2008 11:48	{doc_d8d}
session_2129b	18-08-2008 12:49	{doc_192}
session_212a0	18-08-2008 13:30	{doc_daa}
session_212a2	18-08-2008 13:46	{doc_11d,doc_b0d,doc_d13,doc_d16}
session_212a5	18-08-2008 14:38	{doc_24d,doc_807}
session_212a6	18-08-2008 14:40	{doc_70a}
session_212af	18-08-2008 16:30	{doc_d76}
session_212bc	18-08-2008 18:57	{doc_5c3,doc_5ea,doc_6f}
session_212c4	18-08-2008 22:42	{doc_469,doc_bfc}
session_212db	19-08-2008 09:10	{doc_c69}
session_212ee	19-08-2008 11:53	{doc_d06,doc_d16}
session_21303	19-08-2008 15:33	{doc_ec}
session_21308	19-08-2008 15:50	{doc_80e}
session_21317	19-08-2008 19:13	{doc_a20}
session_21318	19-08-2008 19:36	{doc_d8d}
session_2131a	19-08-2008 19:55	{doc_171}
session_2131f	19-08-2008 21:04	{doc_a78}
session_2133e	20-08-2008 11:37	{doc_cd8}
session_21341	20-08-2008 11:49	{doc_daa}
session_21342	20-08-2008 12:02	{doc_c21,doc_c69,doc_cce,doc_d24}
session_21346	21-08-2008 13:32	{doc_649}
session_21350	21-08-2008 14:37	{doc_e4}
session_213ae	21-08-2008 18:11	{doc_c6e}
session_213b6	22-08-2008 00:03	{doc_dbc}
session_213cc	22-08-2008 10:51	{doc_946}
session_2136a	22-08-2008 13:32	{doc_46d}
session_213e6	22-08-2008 16:40	{doc_d13}
session_2137a	23-08-2008 14:02	{doc_93f,doc_be8}
session_21402	23-08-2008 16:45	{doc_441,doc_781,doc_c06}
session_21407	23-08-2008 23:01	{doc_86e}
session_2140f	24-08-2008 10:19	{doc_d13}
session_21385	24-08-2008 10:48	{doc_c07}
session_21397	25-08-2008 04:09	{doc_9f2}
session_213a6	25-08-2008 08:47	{doc_7a2,doc_c5c}
session_213aa	25-08-2008 09:00	{doc_84b}
session_213af	25-08-2008 10:02	{doc_509,doc_c55}
session_213ba	25-08-2008 10:39	{doc_698}
session_213c5	25-08-2008 11:55	{doc_671}
session_213c6	25-08-2008 12:07	{doc_c72}
session_213c8	25-08-2008 12:23	{doc_c87,doc_daa,doc_dbc}
session_213ce	25-08-2008 13:08	{doc_dbc}
session_213d0	25-08-2008 13:22	{doc_87c,doc_882}
session_213d2	25-08-2008 13:37	{doc_bbb}
session_213da	25-08-2008 14:31	{doc_bca}
session_213e0	25-08-2008 15:14	{doc_4c7,doc_4da,doc_ad7}
session_213ef	25-08-2008 19:23	{doc_d9d}
session_213f4	25-08-2008 21:02	{doc_d45}
session_213fc	26-08-2008 05:29	{doc_95a,doc_96d,doc_ba6,doc_bca,doc_c58}
session_21405	26-08-2008 07:47	{doc_1c7}
session_21415	26-08-2008 09:03	{doc_87c,doc_882,doc_b17,doc_c23,doc_c6d,doc_d45}
session_21417	26-08-2008 09:08	{doc_d16}
session_21424	26-08-2008 11:13	{doc_996,doc_db5}
session_21430	26-08-2008 12:40	{doc_2ae}
session_21434	26-08-2008 13:13	{doc_813}
session_2143b	26-08-2008 14:54	{doc_11d,doc_517,doc_ba1}
session_21442	26-08-2008 16:21	{doc_89f,doc_8b9,doc_b1b,doc_ba6,doc_c07,doc_dab}
session_21447	26-08-2008 17:22	{doc_469}
session_21449	26-08-2008 17:31	{doc_1a8,doc_1d2,doc_4c7,doc_4ed,doc_ad6}
session_21452	26-08-2008 19:18	{doc_c5c}
session_21453	26-08-2008 19:23	{doc_d23}
session_21467	27-08-2008 07:11	{doc_5c2}
session_21468	27-08-2008 07:34	{doc_3ec,doc_71}
session_2146a	27-08-2008 07:52	{doc_ba1}
session_21474	27-08-2008 09:06	{doc_d8d}
session_21485	27-08-2008 11:30	{doc_abd}
session_21489	27-08-2008 11:53	{doc_46c,doc_a2}
session_214a5	27-08-2008 14:23	{doc_561}
session_214ae	27-08-2008 16:15	{doc_a8a}
session_214b7	27-08-2008 20:01	{doc_46a,doc_491,doc_d2a,doc_d5f,doc_d74}
session_wu6dab5	27-08-2008 20:04	{doc_691}
session_214cf	28-08-2008 07:45	{doc_986,doc_c5d}
session_214dd	28-08-2008 09:24	{doc_c60}
session_214df	28-08-2008 09:52	{doc_d96}
session_214e9	28-08-2008 11:16	{doc_d46}
session_21507	28-08-2008 16:23	{doc_6f}
session_21505	28-08-2008 16:41	{doc_709,doc_89f,doc_a06,doc_a20,doc_a24,doc_b9f,doc_d1c,doc_d64,doc_dab}
session_2150a	28-08-2008 16:41	{doc_bd8}
session_21514	28-08-2008 21:52	{doc_157,doc_185,doc_19d,doc_743}
session_21516	28-08-2008 22:04	{doc_bd4}
session_2151c	29-08-2008 05:48	{doc_59b}
session_2151f	29-08-2008 07:43	{doc_4e5}
session_21526	29-08-2008 10:07	{doc_50b}
session_21531	29-08-2008 12:22	{doc_dbc}
session_21537	29-08-2008 13:05	{doc_3ec,doc_908,doc_925,doc_926,doc_928,doc_931,doc_9ad,doc_9c6,doc_aa7,doc_b73}
session_2154d	29-08-2008 22:47	{doc_698}
session_2154e	30-08-2008 01:45	{doc_d74}
session_21559	30-08-2008 11:51	{doc_a35}
session_2155d	30-08-2008 15:34	{doc_b0d}
session_2156d	31-08-2008 02:07	{doc_79d}
session_21575	31-08-2008 12:25	{doc_d9a,doc_dab}
session_2157a	31-08-2008 14:09	{doc_48f}
session_2157d	31-08-2008 14:26	{doc_1ea}
session_21581	31-08-2008 15:43	{doc_c22}
session_21597	01-09-2008 03:43	{doc_15e}
session_215a6	01-09-2008 08:36	{doc_ba1,doc_d16,doc_db5}
session_215c9	01-09-2008 12:32	{doc_756,doc_8c8,doc_94c,doc_c07}
session_215cb	01-09-2008 12:41	{doc_882,doc_b17,doc_c6d,doc_d45}
session_215d1	01-09-2008 13:25	{doc_8c7,doc_9da,doc_9e6}
session_215d7	01-09-2008 13:40	{doc_4a9,doc_d95}
session_215da	01-09-2008 14:09	{doc_9c8}
session_215de	01-09-2008 14:27	{doc_7fc}
session_215ed	01-09-2008 19:00	{doc_7c9}
session_215f9	02-09-2008 05:40	{doc_c58}
session_21623	02-09-2008 12:14	{doc_71}
session_21624	02-09-2008 12:19	{doc_bbb}
session_21625	02-09-2008 12:22	{doc_71}
session_21636	02-09-2008 13:51	{doc_27a}
session_21639	02-09-2008 14:06	{doc_bd4}
session_2163b	02-09-2008 14:12	{doc_db5}
session_21638	02-09-2008 15:48	{doc_bb6}
session_21650	02-09-2008 16:50	{doc_d87}
session_21652	02-09-2008 16:57	{doc_170}
session_21658	02-09-2008 17:29	{doc_a60}
session_2166d	02-09-2008 23:59	{doc_31f}
session_21674	03-09-2008 06:45	{doc_dbc}
session_2167f	03-09-2008 08:02	{doc_16e,doc_4ac}
session_21699	03-09-2008 11:01	{doc_9ad,doc_9c6}
session_wu6dce0	03-09-2008 11:26	{doc_bd4}
session_216a0	03-09-2008 11:52	{doc_a3b}
session_216a3	03-09-2008 12:27	{doc_48a,doc_d13}
session_216a5	03-09-2008 12:36	{doc_42e}
session_216b9	03-09-2008 14:37	{doc_bcf}
session_216bd	03-09-2008 14:59	{doc_aaf}
session_216c3	03-09-2008 16:39	{doc_72f,doc_813}
session_216c7	03-09-2008 17:14	{doc_d74}
session_216d9	04-09-2008 05:28	{doc_597}
session_216db	04-09-2008 07:03	{doc_24e}
session_216dd	04-09-2008 07:07	{doc_813,doc_af5}
session_216e9	04-09-2008 08:36	{doc_955}
session_2161b	04-09-2008 08:41	{doc_d02,doc_d81}
session_216ee	04-09-2008 08:47	{doc_a29,doc_a39}
session_216ef	04-09-2008 08:49	{doc_466,doc_ac1,doc_bd4}
session_216f2	04-09-2008 09:06	{doc_8d6}
session_216f5	04-09-2008 09:42	{doc_c5c,doc_cd8,doc_d13,doc_d5a,doc_d73,doc_d8d,doc_db5}
session_216fa	04-09-2008 10:25	{doc_84b}
session_21704	04-09-2008 12:46	{doc_159}
session_21718	04-09-2008 15:27	{doc_baa}
session_21724	04-09-2008 17:36	{doc_827}
session_21733	04-09-2008 21:10	{doc_781}
session_21751	05-09-2008 08:19	{doc_d87,doc_d88}
session_21759	05-09-2008 08:27	{doc_d1c}
session_2175b	05-09-2008 08:30	{doc_88e,doc_88f,doc_890,doc_891,doc_8d7,doc_8fe,doc_985,doc_986,doc_987,doc_ae3,doc_ae4,doc_ae5,doc_b15,doc_bfc,doc_bfd,doc_d04,doc_d05,doc_d06,doc_d07,doc_d08,doc_d46,doc_d87,doc_d88,doc_d89}
session_21761	05-09-2008 08:43	{doc_8a5}
session_21764	05-09-2008 09:04	{doc_18c,doc_301,doc_6f,doc_b0d}
session_21765	05-09-2008 09:06	{doc_98b,doc_996}
session_wu6ddba	05-09-2008 09:49	{doc_a5a}
session_21779	05-09-2008 11:22	{doc_ae3,doc_ae4,doc_bfd}
session_2178e	05-09-2008 13:13	{doc_a39}
session_wu6ddd7	05-09-2008 15:19	{doc_870}
session_2179d	05-09-2008 16:59	{doc_ad7}
session_217a6	05-09-2008 19:43	{doc_41d}
session_217b3	06-09-2008 07:18	{doc_3fa}
session_217b9	06-09-2008 10:39	{doc_517,doc_7c9}
session_217d6	07-09-2008 10:15	{doc_d87}
session_217ec	07-09-2008 19:15	{doc_60}
session_217f5	08-09-2008 02:45	{doc_24e}
session_21803	08-09-2008 09:24	{doc_806}
session_2180a	08-09-2008 10:14	{doc_88b}
session_21812	08-09-2008 11:17	{doc_19f}
session_2181b	08-09-2008 11:49	{doc_880,doc_883,doc_8e1,doc_b0d,doc_c6e}
session_21820	08-09-2008 13:45	{doc_782}
session_wu6de77	08-09-2008 14:23	{doc_472}
session_21833	08-09-2008 17:46	{doc_807}
session_21838	08-09-2008 18:10	{doc_db5}
session_21841	08-09-2008 21:19	{doc_8b9}
session_21851	09-09-2008 07:16	{doc_6d1}
session_2185a	09-09-2008 08:54	{doc_d45}
session_2185b	09-09-2008 09:02	{doc_932,doc_9b0,doc_9b2,doc_b78,doc_b79}
session_21863	09-09-2008 10:04	{doc_803}
session_2187f	09-09-2008 14:37	{doc_d25}
session_wu6decf	09-09-2008 14:38	{doc_11d,doc_48a}
session_2188b	09-09-2008 17:18	{doc_79d}
session_2188f	09-09-2008 18:50	{doc_d10}
session_21894	09-09-2008 19:06	{doc_da2}
session_21899	09-09-2008 19:32	{doc_bca}
session_2189d	09-09-2008 20:21	{doc_a77}
session_2189e	09-09-2008 20:46	{doc_bca}
session_218a7	10-09-2008 01:48	{doc_da2}
session_218b7	10-09-2008 08:03	{doc_db5}
session_218c1	10-09-2008 09:20	{doc_417,doc_a41,doc_a43}
session_218c9	10-09-2008 10:48	{doc_bfc}
session_218ca	10-09-2008 11:00	{doc_11d}
session_218df	10-09-2008 13:07	{doc_8e0,doc_c22,doc_c6c,doc_c6e}
session_218e7	10-09-2008 14:06	{doc_d16}
session_218ea	10-09-2008 14:23	{doc_dab}
session_218f9	10-09-2008 16:57	{doc_820}
session_218fb	10-09-2008 18:24	{doc_71}
session_21905	10-09-2008 20:33	{doc_24e,doc_d16}
session_wu6df54	10-09-2008 21:47	{doc_d24}
session_21913	11-09-2008 01:38	{doc_a2}
session_21915	11-09-2008 03:32	{doc_a2}
session_21916	11-09-2008 03:43	{doc_a2}
session_2191d	11-09-2008 07:20	{doc_b13,doc_c40}
session_21921	11-09-2008 08:19	{doc_bcf}
session_2192b	11-09-2008 09:08	{doc_db5}
session_2195d	11-09-2008 14:55	{doc_db5}
session_2195f	11-09-2008 15:21	{doc_d46}
session_2196a	11-09-2008 16:03	{doc_6f1}
session_2196b	11-09-2008 16:10	{doc_bca}
session_2196d	11-09-2008 16:23	{doc_8af}
session_21986	11-09-2008 22:11	{doc_6d1}
session_21988	11-09-2008 22:45	{doc_1db}
session_2198a	12-09-2008 00:02	{doc_bca}
session_2198e	12-09-2008 03:55	{doc_87c,doc_bfe,doc_d45}
session_2198f	12-09-2008 05:00	{doc_9ec}
session_21990	12-09-2008 05:48	{doc_6bf}
session_21994	12-09-2008 06:43	{doc_a48}
session_219a2	12-09-2008 08:43	{doc_6df}
session_219a4	12-09-2008 08:50	{doc_955}
session_219a8	12-09-2008 09:11	{doc_19f,doc_8e5,doc_978,doc_d73}
session_219b7	12-09-2008 10:03	{doc_24e}
session_219b8	12-09-2008 10:36	{doc_978}
session_219b0	12-09-2008 12:14	{doc_d73}
session_219d4	12-09-2008 13:42	{doc_db5}
session_219d5	12-09-2008 13:43	{doc_98f}
session_219da	12-09-2008 14:48	{doc_bfe}
session_219ea	12-09-2008 19:36	{doc_c21}
session_219ee	12-09-2008 21:44	{doc_279}
session_219fc	13-09-2008 08:36	{doc_8df,doc_c22}
session_21a06	13-09-2008 12:37	{doc_75a,doc_883,doc_a7b,doc_d74}
session_21a07	13-09-2008 12:38	{doc_d8d}
session_21a10	13-09-2008 14:52	{doc_45a}
session_21a15	13-09-2008 16:08	{doc_1b0}
session_21a17	13-09-2008 17:31	{doc_d16}
session_21a18	13-09-2008 18:05	{doc_714}
session_21a1b	13-09-2008 19:16	{doc_db5}
session_21a1d	13-09-2008 20:45	{doc_4c6}
session_21a20	13-09-2008 22:19	{doc_daf}
session_21a21	13-09-2008 22:38	{doc_50a}
session_21a3e	14-09-2008 15:37	{doc_a19}
session_21a44	14-09-2008 17:45	{doc_bca}
session_21a7a	15-09-2008 06:49	{doc_4c6}
session_21a7e	15-09-2008 07:18	{doc_77e}
session_21a92	15-09-2008 10:36	{doc_94c}
session_21a96	15-09-2008 10:56	{doc_dc7}
session_21a9b	15-09-2008 11:30	{doc_dc7}
session_21a9e	15-09-2008 11:43	{doc_d46,doc_daa}
session_21aa7	15-09-2008 12:05	{doc_dd0,doc_dd3}
session_21ab3	15-09-2008 12:53	{doc_c6d}
session_21abd	15-09-2008 13:24	{doc_8a8,doc_d78}
session_21ac7	15-09-2008 14:15	{doc_16e}
session_21ad1	15-09-2008 15:55	{doc_955}
session_21ade	15-09-2008 19:16	{doc_cc9}
session_21ae6	15-09-2008 22:48	{doc_bca}
session_21afe	16-09-2008 08:12	{doc_bbb,doc_dc7}
session_21b01	16-09-2008 08:26	{doc_d74}
session_21b05	16-09-2008 09:07	{doc_bbb,doc_dc7}
session_21b0c	16-09-2008 10:17	{doc_d8d}
session_21b13	16-09-2008 10:45	{doc_db5}
session_21b1c	16-09-2008 11:38	{doc_d2b}
session_21b1e	16-09-2008 12:03	{doc_dc7}
session_21b22	16-09-2008 12:31	{doc_d97}
session_21b2d	16-09-2008 13:00	{doc_c5c}
session_21b36	16-09-2008 13:33	{doc_4ae}
session_21b3b	16-09-2008 14:19	{doc_9fd,doc_9fe}
session_21b3c	16-09-2008 14:24	{doc_abd}
session_21b47	16-09-2008 16:45	{doc_469}
session_21b43	16-09-2008 17:03	{doc_469}
session_219d0	16-09-2008 17:26	{doc_8a1}
session_21b4b	16-09-2008 17:32	{doc_b7f}
session_21b50	16-09-2008 18:26	{doc_c06}
session_21b51	16-09-2008 18:32	{doc_77b,doc_996,doc_bd4,doc_c24}
session_21b53	16-09-2008 19:01	{doc_16e,doc_4ac}
session_21b54	16-09-2008 19:12	{doc_469}
session_21b56	16-09-2008 19:37	{doc_daa}
session_21b65	17-09-2008 06:12	{doc_519,doc_8e0,doc_ca0}
session_21b82	17-09-2008 09:10	{doc_220}
session_21b8a	17-09-2008 11:26	{doc_8a8,doc_d9a}
session_21ba4	17-09-2008 14:31	{doc_1c5}
session_21b73	17-09-2008 14:55	{doc_dac}
session_21ba5	17-09-2008 15:04	{doc_d45}
session_21ba9	17-09-2008 16:15	{doc_955}
session_21bb2	17-09-2008 17:37	{doc_946}
session_21bb3	17-09-2008 17:46	{doc_24d,doc_4fd}
session_21bba	17-09-2008 19:39	{doc_946,doc_978,doc_996,doc_ba1,doc_c5c,doc_cd8,doc_d8d,doc_db5}
session_21bbb	17-09-2008 19:51	{doc_d95}
session_21bbd	17-09-2008 20:34	{doc_bca}
session_21bbe	17-09-2008 20:38	{doc_7c9,doc_bd4,doc_d5a}
session_21bc1	17-09-2008 22:52	{doc_19b}
session_21bc3	17-09-2008 23:00	{doc_abd}
session_21bcd	18-09-2008 04:12	{doc_709}
session_21bd5	18-09-2008 06:57	{doc_8d6}
session_21bd8	18-09-2008 07:16	{doc_dc7}
session_21bd9	18-09-2008 07:19	{doc_d10}
session_21bdc	18-09-2008 07:33	{doc_93d}
session_21bde	18-09-2008 07:42	{doc_7da,doc_98f,doc_b08,doc_d74}
session_21bdf	18-09-2008 07:49	{doc_870}
session_21be1	18-09-2008 08:03	{doc_8bb,doc_b0d}
session_21be2	18-09-2008 08:03	{doc_1f1,doc_416}
session_21be3	18-09-2008 08:15	{doc_562,doc_d95,doc_d96}
session_21bea	18-09-2008 09:46	{doc_11d}
session_21bef	18-09-2008 10:01	{doc_403,doc_a44}
session_21bf2	18-09-2008 10:16	{doc_dc7}
session_21bfd	18-09-2008 11:37	{doc_11d,doc_5dc,doc_698,doc_6bf,doc_c5c,doc_db5}
session_21bfc	18-09-2008 11:56	{doc_71}
session_21c00	18-09-2008 13:30	{doc_dc7}
session_21c0b	18-09-2008 14:43	{doc_1e1}
session_21c15	18-09-2008 17:05	{doc_43d}
session_21c16	18-09-2008 17:10	{doc_db5}
session_21c1c	18-09-2008 19:54	{doc_555}
session_21c1f	18-09-2008 20:02	{doc_95a}
session_21c30	19-09-2008 08:28	{doc_d9c}
session_21c33	19-09-2008 08:46	{doc_a64}
session_21c3b	19-09-2008 10:34	{doc_bbb,doc_dc7}
session_21c3d	19-09-2008 11:03	{doc_45a}
session_21c45	19-09-2008 12:28	{doc_ad7}
session_21c47	19-09-2008 12:35	{doc_c16}
session_21c49	19-09-2008 12:45	{doc_946,doc_dbe}
session_21c4e	19-09-2008 13:52	{doc_46d,doc_d24}
session_21c50	19-09-2008 14:12	{doc_441,doc_8ba}
session_21c5a	19-09-2008 16:03	{doc_bca}
session_21c61	19-09-2008 16:22	{doc_24d}
session_21c64	19-09-2008 17:14	{doc_813}
session_21c68	19-09-2008 18:50	{doc_8f7}
session_21c6b	19-09-2008 19:56	{doc_ae1,doc_d5f,doc_de8}
session_21c6d	19-09-2008 20:21	{doc_49b}
session_21ca9	20-09-2008 12:55	{doc_bfe,doc_c6e}
session_21cb1	20-09-2008 17:10	{doc_da2}
session_21cb3	20-09-2008 18:33	{doc_527}
session_21cb4	20-09-2008 20:16	{doc_41d}
session_21cc2	21-09-2008 09:22	{doc_c5c}
session_21cc4	21-09-2008 10:09	{doc_db5}
session_21cc5	21-09-2008 10:27	{doc_3d6,doc_4b4}
session_21cd2	21-09-2008 15:53	{doc_24e}
session_21cd5	21-09-2008 17:43	{doc_9dc}
session_21cdb	21-09-2008 18:35	{doc_ba1}
session_21ce3	21-09-2008 23:25	{doc_480}
session_21cea	22-09-2008 07:15	{doc_921}
session_21cf5	22-09-2008 08:09	{doc_d7b}
session_21d00	22-09-2008 09:45	{doc_7eb}
session_21d02	22-09-2008 09:53	{doc_af5,doc_d7b}
session_21d03	22-09-2008 09:58	{doc_ec}
session_21d0a	22-09-2008 10:17	{doc_8e1}
session_21d0d	22-09-2008 10:42	{doc_888}
session_21d0e	22-09-2008 10:57	{doc_d5f}
session_21d10	22-09-2008 11:00	{doc_dc7}
session_21d15	22-09-2008 11:30	{doc_dd4,doc_dd5,doc_dd6,doc_de3,doc_de9}
session_21d27	22-09-2008 13:09	{doc_6d1}
session_21d2c	22-09-2008 13:22	{doc_ad6}
session_wu6e31a	22-09-2008 13:40	{doc_48a}
session_21d47	22-09-2008 16:54	{doc_278}
session_21d4c	22-09-2008 18:49	{doc_5c9,doc_bd4}
session_21d59	23-09-2008 04:32	{doc_708,doc_7c5,doc_c75}
session_21d5d	23-09-2008 06:00	{doc_d64}
session_wu6e34f	23-09-2008 06:11	{doc_46a}
session_21d63	23-09-2008 07:20	{doc_4c6,doc_5ea,doc_6bf,doc_782,doc_ad6}
session_21d66	23-09-2008 07:40	{doc_709,doc_d64}
session_21d77	23-09-2008 08:51	{doc_ae4,doc_c3}
session_21d78	23-09-2008 09:02	{doc_d23}
session_21d7a	23-09-2008 09:10	{doc_9ad}
session_21d7e	23-09-2008 09:46	{doc_43d}
session_21d7f	23-09-2008 09:50	{doc_c23}
session_21d81	23-09-2008 09:59	{doc_45a}
session_21d85	23-09-2008 10:07	{doc_bbb,doc_dc7}
session_21d8a	23-09-2008 10:19	{doc_9af,doc_d97}
session_21d8f	23-09-2008 12:09	{doc_72f,doc_813}
session_21d90	23-09-2008 12:13	{doc_6fc,doc_71,doc_de7}
session_21d9d	23-09-2008 13:42	{doc_19f,doc_60e,doc_946,doc_c5c,doc_d78,doc_d8d}
session_21da6	23-09-2008 14:08	{doc_51a}
session_21da9	23-09-2008 14:41	{doc_470,doc_de5}
session_21db8	23-09-2008 17:22	{doc_c6e}
session_21db9	23-09-2008 17:33	{doc_bfd}
session_21dbc	23-09-2008 18:00	{doc_4cb,doc_4cc,doc_655,doc_6f,doc_b8e,doc_bc0,doc_c06,doc_dbe}
session_21dc3	24-09-2008 01:02	{doc_978,doc_d8d}
session_21dce	24-09-2008 07:03	{doc_df4}
